id,date,annee,type,prix,surface,prixm2,codecommune,latitude,longitude
2017-1355611,2017-06-13,2017,Appartement,220000,45,4889,94071,48.769247,2.523063
2017-1355615,2017-06-30,2017,Appartement,292600,101,2897,94071,48.785382,2.516611
2017-1355629,2017-06-26,2017,Appartement,495000,131,3779,94071,48.771708,2.511008
2017-1355644,2017-06-13,2017,Maison,512000,138,3710,94071,48.759004,2.528876
2017-1355655,2017-06-30,2017,Maison,617000,186,3317,94071,48.777689,2.515452
2017-1355692,2017-06-29,2017,Maison,344100,73,4714,94071,48.763883,2.525301
2017-1355695,2017-06-30,2017,Appartement,145000,40,3625,94071,48.773579,2.510946
2017-1355696,2017-07-05,2017,Appartement,133000,53,2509,94071,48.776279,2.522352
2017-1355703,2017-06-15,2017,Appartement,238000,83,2867,94071,48.775364,2.512766
2017-1355717,2017-06-30,2017,Maison,752000,234,3214,94071,48.765695,2.511702
2017-1355753,2017-06-23,2017,Appartement,164500,90,1828,94071,48.774714,2.529237
2017-1355765,2017-07-11,2017,Maison,424790,91,4668,94071,48.772824,2.536421
2017-1355783,2017-06-16,2017,Appartement,275000,81,3395,94071,48.76737,2.533648
2017-1355803,2017-06-15,2017,Maison,334505,110,3041,94071,48.760138,2.530364
2017-1355816,2017-07-12,2017,Appartement,210000,58,3621,94071,48.772577,2.525787
2017-1355830,2017-07-12,2017,Maison,585000,101,5792,94071,48.766574,2.511158
2017-1355837,2017-07-06,2017,Appartement,217000,83,2614,94071,48.785382,2.516611
2017-1355841,2017-06-30,2017,Maison,405000,147,2755,94071,48.773426,2.535172
2017-1355856,2017-06-23,2017,Appartement,158000,70,2257,94071,48.774714,2.529237
2017-1355871,2017-07-12,2017,Maison,568000,120,4733,94071,48.769303,2.521515
2017-1355873,2017-07-12,2017,Appartement,234000,68,3441,94071,48.772577,2.525787
2017-1355880,2017-07-10,2017,Maison,720000,72,10000,94071,48.772256,2.511441
2017-1355896,2017-07-10,2017,Maison,434800,108,4026,94071,48.770696,2.532875
2017-1355917,2017-07-07,2017,Appartement,182000,69,2638,94071,48.77347,2.51847
2017-1355941,2017-07-21,2017,Maison,470000,124,3790,94071,48.769675,2.515078
2017-1355953,2017-07-12,2017,Maison,310000,137,2263,94071,48.778408,2.511123
2017-1355958,2017-07-19,2017,Appartement,250000,74,3378,94071,48.759647,2.553226
2017-1355995,2017-07-21,2017,Appartement,124000,81,1531,94071,48.77511,2.529948
2017-1356024,2017-07-20,2017,Appartement,110000,53,2075,94071,48.776279,2.522352
2017-1356039,2017-06-28,2017,Appartement,248200,91,2727,94071,48.770869,2.525041
2017-1356110,2017-07-03,2017,Maison,752000,175,4297,94071,48.772646,2.514009
2017-1356136,2017-07-24,2017,Appartement,228000,73,3123,94071,48.773068,2.521966
2017-1356177,2017-07-25,2017,Maison,335000,78,4295,94071,48.770559,2.505785
2017-1356182,2017-07-12,2017,Appartement,362000,90,4022,94071,48.771708,2.511008
2017-1356197,2017-07-04,2017,Maison,482000,133,3624,94071,48.762374,2.531773
2017-1356200,2017-07-31,2017,Maison,410862,94,4371,94071,48.780421,2.513336
2017-1356290,2017-07-27,2017,Maison,398100,72,5529,94071,48.756503,2.532924
2017-1356301,2017-07-13,2017,Appartement,160000,69,2319,94071,48.77347,2.51847
2017-1356328,2017-07-10,2017,Maison,277000,70,3957,94071,48.773412,2.529226
2017-1356335,2017-07-10,2017,Appartement,170000,83,2048,94071,48.774714,2.529237
2017-1356381,2017-07-24,2017,Maison,320000,100,3200,94071,48.780585,2.51799
2017-1356397,2017-08-09,2017,Maison,345000,155,2226,94071,48.754683,2.537434
2017-1356405,2017-07-21,2017,Appartement,165000,42,3929,94071,48.770869,2.525041
2017-1356426,2017-08-01,2017,Maison,420000,88,4773,94071,48.765884,2.51688
2017-1356432,2017-07-31,2017,Maison,470000,105,4476,94071,48.763036,2.515454
2017-1356437,2017-08-11,2017,Appartement,245000,72,3403,94071,48.77094,2.527167
2017-1356438,2017-07-28,2017,Maison,913400,181,5046,94071,48.756745,2.555299
2017-1356442,2017-07-27,2017,Appartement,175000,56,3125,94071,48.77094,2.527167
2017-1356471,2017-07-28,2017,Maison,400000,124,3226,94071,48.761421,2.531031
2017-1356476,2017-07-26,2017,Maison,941400,197,4779,94071,48.768382,2.509195
2017-1356536,2017-07-31,2017,Appartement,143144,61,2347,94071,48.767259,2.528705
2017-1356551,2017-08-01,2017,Maison,630000,144,4375,94071,48.770086,2.513629
2017-1356571,2017-08-30,2017,Appartement,122500,36,3403,94071,48.769549,2.522133
2017-1356572,2017-08-07,2017,Appartement,167000,80,2088,94071,48.77511,2.529948
2017-1356573,2017-08-30,2017,Maison,571070,166,3440,94071,48.757014,2.559422
2017-1356575,2017-08-25,2017,Maison,388000,119,3261,94071,48.756843,2.531329
2017-1356577,2017-08-21,2017,Maison,485000,112,4330,94071,48.775937,2.510574
2017-1356616,2017-08-21,2017,Appartement,143500,72,1993,94071,48.77511,2.529948
2017-1356618,2017-08-21,2017,Maison,485000,130,3731,94071,48.778307,2.520487
2017-1356652,2017-08-29,2017,Appartement,141000,55,2564,94071,48.77511,2.529948
2017-1356679,2017-08-17,2017,Appartement,125000,53,2358,94071,48.77511,2.529948
2017-1356686,2017-09-08,2017,Maison,835000,204,4093,94071,48.772358,2.532685
2017-1356688,2017-09-01,2017,Appartement,196000,56,3500,94071,48.77094,2.527167
2017-1356710,2017-09-04,2017,Appartement,319000,105,3038,94071,48.766693,2.528216
2017-1356772,2017-08-24,2017,Appartement,298000,93,3204,94071,48.772498,2.518166
2017-1356783,2017-09-18,2017,Appartement,103000,22,4682,94071,48.772124,2.508643
2017-1356791,2017-08-30,2017,Maison,434500,124,3504,94071,48.768008,2.536289
2017-1356846,2017-09-22,2017,Appartement,121000,73,1658,94071,48.775918,2.522424
2017-1356859,2017-09-01,2017,Maison,565000,175,3229,94071,48.765375,2.525426
2017-1356862,2017-08-28,2017,Maison,479000,80,5988,94071,48.768077,2.511878
2017-1356896,2017-09-20,2017,Maison,600000,96,6250,94071,48.766959,2.524407
2017-1356901,2017-09-27,2017,Appartement,335000,105,3190,94071,48.77094,2.527167
2017-1356911,2017-09-06,2017,Appartement,202000,62,3258,94071,48.770869,2.525041
2017-1356921,2017-09-29,2017,Maison,512750,110,4661,94071,48.768285,2.510528
2017-1356935,2017-09-11,2017,Appartement,166000,63,2635,94071,48.785382,2.516611
2017-1356942,2017-09-29,2017,Maison,364000,138,2638,94071,48.780097,2.520274
2017-1356947,2017-09-29,2017,Maison,325000,97,3351,94071,48.775642,2.511904
2017-1356954,2017-09-20,2017,Appartement,220000,79,2785,94071,48.779618,2.510823
2017-1356968,2017-09-05,2017,Appartement,292600,76,3850,94071,48.769573,2.537343
2017-1356980,2017-09-25,2017,Appartement,212000,65,3262,94071,48.769549,2.522133
2017-1357035,2017-10-03,2017,Maison,356000,70,5086,94071,48.77297,2.529192
2017-1357066,2017-09-25,2017,Maison,783000,160,4894,94071,48.774018,2.512312
2017-1357076,2017-09-14,2017,Appartement,157500,88,1790,94071,48.775918,2.522424
2017-1357079,2017-10-11,2017,Maison,287000,71,4042,94071,48.764248,2.530782
2017-1357080,2017-10-11,2017,Maison,382000,111,3441,94071,48.77625,2.509797
2017-1357087,2017-09-14,2017,Maison,349000,79,4418,94071,48.772641,2.514385
2017-1357113,2017-10-03,2017,Appartement,225000,101,2228,94071,48.785382,2.516611
2017-1357139,2017-10-05,2017,Appartement,270000,73,3699,94071,48.769549,2.522133
2017-1357145,2017-10-05,2017,Maison,590100,134,4404,94071,48.768931,2.525554
2017-1357154,2017-10-18,2017,Maison,475000,140,3393,94071,48.76729,2.525414
2017-1357156,2017-10-05,2017,Appartement,183000,73,2507,94071,48.766693,2.528216
2017-1357223,2017-10-20,2017,Maison,425000,91,4670,94071,48.771482,2.535034
2017-1357226,2017-10-10,2017,Maison,485000,120,4042,94071,48.769117,2.51177
2017-1357228,2017-10-10,2017,Maison,335000,90,3722,94071,48.760263,2.529599
2017-1357245,2017-10-24,2017,Appartement,135000,70,1929,94071,48.774714,2.529237
2017-1357259,2017-10-18,2017,Maison,550000,150,3667,94071,48.76634,2.511139
2017-1357284,2017-10-26,2017,Maison,662200,169,3918,94071,48.772736,2.530824
2017-1357290,2017-10-02,2017,Appartement,145000,70,2071,94071,48.77511,2.529948
2017-1357299,2017-10-27,2017,Maison,785000,154,5097,94071,48.773375,2.511424
2017-1357302,2017-10-11,2017,Appartement,136000,39,3487,94071,48.77055,2.520944
2017-1357318,2017-10-24,2017,Maison,575000,159,3616,94071,48.762103,2.522795
2017-1357329,2017-10-16,2017,Appartement,205000,30,6833,94071,48.7695,2.521595
2017-1357332,2017-10-02,2017,Appartement,348000,72,4833,94071,48.772021,2.532122
2017-1357334,2017-10-26,2017,Maison,410000,112,3661,94071,48.779152,2.513021
2017-1357372,2017-10-27,2017,Maison,400000,91,4396,94071,48.770225,2.539092
2017-1357373,2017-10-26,2017,Maison,450000,155,2903,94071,48.774399,2.535873
2017-1357375,2017-10-06,2017,Appartement,221450,41,5401,94071,48.772021,2.532122
2017-1357376,2017-10-23,2017,Maison,250000,72,3472,94071,48.772683,2.529022
2017-1357398,2017-10-31,2017,Maison,364000,90,4044,94071,48.762562,2.530209
2017-1357405,2017-10-16,2017,Maison,340000,80,4250,94071,48.764896,2.516893
2017-1357409,2017-10-30,2017,Maison,386750,96,4029,94071,48.769611,2.516406
2017-1357419,2017-10-30,2017,Maison,570000,126,4524,94071,48.762561,2.512279
2017-1357423,2017-10-20,2017,Maison,367000,108,3398,94071,48.777182,2.51354
2017-1357441,2017-11-03,2017,Maison,358000,60,5967,94071,48.761251,2.530499
2017-1357447,2017-10-17,2017,Appartement,125000,53,2358,94071,48.776279,2.522352
2017-1357461,2017-11-10,2017,Appartement,104460,27,3869,94071,48.775725,2.5317
2017-1357462,2017-10-27,2017,Appartement,125000,83,1506,94071,48.774714,2.529237
2017-1357482,2017-11-02,2017,Maison,379000,140,2707,94071,48.765291,2.522031
2017-1357487,2017-11-15,2017,Appartement,192000,73,2630,94071,48.766693,2.528216
2017-1357490,2017-11-08,2017,Appartement,110000,37,2973,94071,48.770986,2.51008
2017-1357552,2017-10-25,2017,Appartement,169000,62,2726,94071,48.770869,2.525041
2017-1357599,2017-11-02,2017,Appartement,234000,71,3296,94071,48.766693,2.528216
2017-1357606,2017-11-20,2017,Maison,452000,100,4520,94071,48.755185,2.534206
2017-1357608,2017-11-17,2017,Maison,60000,90,667,94071,48.773757,2.515992
2017-1357610,2017-10-31,2017,Appartement,160000,65,2462,94071,48.771842,2.520675
2017-1357619,2017-11-22,2017,Maison,291000,110,2645,94071,48.774977,2.516973
2017-1357645,2017-10-30,2017,Maison,267000,60,4450,94071,48.776011,2.51036
2017-1357647,2017-11-27,2017,Maison,370000,110,3364,94071,48.76886,2.537388
2017-1357649,2017-11-29,2017,Appartement,198000,42,4714,94071,48.770302,2.522662
2017-1357698,2017-12-05,2017,Appartement,108000,23,4696,94071,48.767259,2.528705
2017-1357731,2017-11-10,2017,Appartement,92226,62,1488,94071,48.770869,2.525041
2017-1357744,2017-11-15,2017,Maison,830000,85,9765,94071,48.767501,2.52158
2017-1357759,2017-12-04,2017,Maison,375000,110,3409,94071,48.780311,2.51979
2017-1357762,2017-12-11,2017,Appartement,278350,84,3314,94071,48.766693,2.528216
2017-1357778,2017-11-15,2017,Maison,310000,85,3647,94071,48.776977,2.513026
2017-1357804,2017-12-07,2017,Maison,484700,78,6214,94071,48.775397,2.533648
2017-1357841,2017-11-30,2017,Appartement,190000,28,6786,94071,48.7695,2.521595
2017-1357855,2017-11-24,2017,Appartement,147000,58,2534,94071,48.77511,2.529948
2017-1357858,2017-11-20,2017,Maison,373000,149,2503,94071,48.759031,2.553602
2017-1357864,2017-12-15,2017,Maison,294000,70,4200,94071,48.77512,2.508697
2017-1357865,2017-12-06,2017,Maison,387000,104,3721,94071,48.75731,2.540515
2017-1357869,2017-11-22,2017,Appartement,275660,84,3282,94071,48.766693,2.528216
2017-1357875,2017-11-22,2017,Maison,240000,48,5000,94071,48.764248,2.530782
2017-1357894,2017-12-20,2017,Maison,415000,200,2075,94071,48.760129,2.528923
2017-1357903,2017-12-14,2017,Maison,330000,72,4583,94071,48.765698,2.519741
2017-1357906,2017-12-15,2017,Maison,406000,144,2819,94071,48.771482,2.535034
2017-1357915,2017-11-10,2017,Maison,330000,55,6000,94071,48.758979,2.527785
2017-1357935,2017-12-01,2017,Maison,387000,88,4398,94071,48.760632,2.553772
2017-1357936,2017-12-22,2017,Maison,340000,124,2742,94071,48.758942,2.552525
2017-1357949,2017-12-27,2017,Maison,405000,87,4655,94071,48.778831,2.512087
2017-1357952,2017-12-15,2017,Maison,435000,156,2788,94071,48.761076,2.531707
2017-1357956,2017-12-13,2017,Maison,257000,60,4283,94071,48.765414,2.516593
2017-1357975,2017-12-20,2017,Appartement,221828,70,3169,94071,48.773068,2.521966
2017-1358003,2017-12-15,2017,Maison,450000,109,4128,94071,48.771482,2.535034
2017-1358074,2017-12-14,2017,Maison,300000,85,3529,94071,48.760323,2.555571
2017-1358075,2017-12-28,2017,Appartement,174000,62,2806,94071,48.770869,2.525041
2017-1358094,2017-12-22,2017,Appartement,127000,83,1530,94071,48.774714,2.529237
2017-1358095,2017-12-28,2017,Appartement,265000,76,3487,94071,48.767379,2.522964
2017-1358098,2017-12-29,2017,Maison,288000,82,3512,94071,48.768384,2.508101
2017-1358145,2017-12-28,2017,Appartement,170272,70,2432,94071,48.767259,2.528705
2017-1358174,2017-12-21,2017,Appartement,202000,67,3015,94071,48.769549,2.522133
2017-1358180,2017-12-22,2017,Maison,500000,135,3704,94071,48.773121,2.512238
2017-1358192,2017-12-22,2017,Maison,302450,87,3476,94071,48.756959,2.531307
2017-1358196,2017-12-29,2017,Maison,378000,133,2842,94071,48.762951,2.524154
2017-1358207,2017-12-22,2017,Appartement,60000,69,870,94071,48.772402,2.510709
2017-1358212,2017-12-27,2017,Maison,335000,98,3418,94071,48.773671,2.529906
2017-1358223,2017-12-27,2017,Maison,440250,65,6773,94071,48.773696,2.513009
2017-1358258,2017-12-26,2017,Maison,250000,70,3571,94071,48.778569,2.518062
2018-1341279,2018-01-08,2018,Maison,250000,96,2604,94071,48.774135,2.530131
2018-1341291,2018-01-16,2018,Maison,440000,136,3235,94071,48.766131,2.535787
2018-1341296,2018-01-05,2018,Appartement,81600,44,1855,94071,48.764642,2.512126
2018-1341314,2018-01-17,2018,Maison,635000,156,4071,94071,48.757076,2.559992
2018-1341333,2018-01-18,2018,Appartement,150000,45,3333,94071,48.769759,2.508438
2018-1341358,2018-01-22,2018,Maison,240000,71,3380,94071,48.78064,2.513737
2018-1341365,2018-01-23,2018,Appartement,210000,52,4038,94071,48.770986,2.51008
2018-1341372,2018-01-10,2018,Maison,410000,120,3417,94071,48.757199,2.530008
2018-1341374,2018-01-08,2018,Appartement,193200,101,1913,94071,48.775918,2.522424
2018-1341390,2018-01-31,2018,Appartement,190000,66,2879,94071,48.769549,2.522133
2018-1341395,2018-01-22,2018,Maison,606650,153,3965,94071,48.777382,2.518949
2018-1341423,2018-01-23,2018,Maison,525700,115,4571,94071,48.757502,2.553764
2018-1341435,2018-02-05,2018,Appartement,151000,35,4314,94071,48.769485,2.521384
2018-1341436,2018-02-05,2018,Appartement,264010,72,3667,94071,48.769403,2.534846
2018-1341442,2018-02-05,2018,Maison,449900,105,4285,94071,48.763801,2.515488
2018-1341452,2018-01-26,2018,Appartement,240000,65,3692,94071,48.769549,2.522133
2018-1341455,2018-02-05,2018,Maison,335000,91,3681,94071,48.777816,2.512593
2018-1341469,2018-01-24,2018,Maison,440000,136,3235,94071,48.766054,2.534639
2018-1341477,2018-02-08,2018,Appartement,218000,72,3028,94071,48.769759,2.508438
2018-1341482,2018-02-08,2018,Maison,220000,62,3548,94071,48.770283,2.505588
2018-1341502,2018-01-25,2018,Appartement,128000,31,4129,94071,48.768975,2.521782
2018-1341505,2018-01-25,2018,Maison,292000,66,4424,94071,48.777055,2.514247
2018-1341513,2018-01-17,2018,Appartement,120000,18,6667,94071,48.77044,2.520168
2018-1341516,2018-01-31,2018,Appartement,150000,32,4688,94071,48.768856,2.524035
2018-1341530,2018-02-06,2018,Maison,720000,185,3892,94071,48.772794,2.51527
2018-1341535,2018-02-15,2018,Maison,302600,70,4323,94071,48.772936,2.508541
2018-1341537,2018-02-12,2018,Appartement,170000,56,3036,94071,48.77094,2.527167
2018-1341539,2018-01-26,2018,Appartement,135000,72,1875,94071,48.774714,2.529237
2018-1341554,2018-01-30,2018,Appartement,162150,57,2845,94071,48.771842,2.520675
2018-1341557,2018-02-05,2018,Maison,250000,29,8621,94071,48.763446,2.527172
2018-1341560,2018-01-26,2018,Appartement,231000,71,3254,94071,48.76737,2.533648
2018-1341562,2018-02-02,2018,Maison,313790,94,3338,94071,48.772431,2.529142
2018-1341584,2018-02-12,2018,Maison,289000,48,6021,94071,48.777291,2.512715
2018-1341622,2018-02-14,2018,Maison,330000,100,3300,94071,48.770233,2.520323
2018-1341635,2018-02-13,2018,Maison,423500,199,2128,94071,48.779498,2.513337
2018-1341645,2018-02-06,2018,Maison,512608,159,3224,94071,48.776433,2.513057
2018-1341661,2018-02-20,2018,Appartement,260000,70,3714,94071,48.759742,2.547163
2018-1341668,2018-02-02,2018,Maison,410000,118,3475,94071,48.775291,2.509462
2018-1341674,2018-02-16,2018,Appartement,264250,82,3223,94071,48.766792,2.532928
2018-1341675,2018-02-20,2018,Appartement,176000,41,4293,94071,48.775577,2.515369
2018-1341695,2018-03-01,2018,Maison,474000,121,3917,94071,48.765337,2.523459
2018-1341699,2018-02-27,2018,Appartement,210000,62,3387,94071,48.769573,2.537343
2018-1341718,2018-02-15,2018,Maison,440000,125,3520,94071,48.771482,2.535034
2018-1341722,2018-02-16,2018,Appartement,150000,69,2174,94071,48.77347,2.51847
2018-1341771,2018-02-26,2018,Appartement,150000,73,2055,94071,48.775918,2.522424
2018-1341789,2018-03-08,2018,Maison,405000,125,3240,94071,48.755765,2.553929
2018-1341824,2018-03-12,2018,Maison,433000,121,3579,94071,48.763843,2.533375
2018-1341826,2018-03-09,2018,Maison,348250,90,3869,94071,48.76313,2.529479
2018-1341868,2018-02-21,2018,Maison,448111,91,4924,94071,48.766226,2.519484
2018-1341877,2018-03-01,2018,Appartement,182000,56,3250,94071,48.77094,2.527167
2018-1341882,2018-03-09,2018,Maison,445000,124,3589,94071,48.771482,2.535034
2018-1341887,2018-03-16,2018,Appartement,108000,70,1543,94071,48.77511,2.529948
2018-1341903,2018-03-01,2018,Maison,160000,35,4571,94071,48.763404,2.522954
2018-1341963,2018-03-13,2018,Appartement,294500,105,2805,94071,48.772498,2.518166
2018-1341977,2018-03-26,2018,Appartement,136000,40,3400,94071,48.773579,2.510946
2018-1341991,2018-03-16,2018,Maison,215000,84,2560,94071,48.76091,2.523848
2018-1341997,2018-03-05,2018,Maison,325000,110,2955,94071,48.780661,2.519588
2018-1342003,2018-03-21,2018,Maison,332000,123,2699,94071,48.758508,2.530578
2018-1342013,2018-03-22,2018,Maison,355000,139,2554,94071,48.766632,2.536974
2018-1342014,2018-03-28,2018,Maison,225000,60,3750,94071,48.773371,2.526477
2018-1342022,2018-03-09,2018,Maison,385000,68,5662,94071,48.778974,2.514433
2018-1342026,2018-03-15,2018,Maison,445000,178,2500,94071,48.780669,2.517562
2018-1342046,2018-03-29,2018,Maison,404643,109,3712,94071,48.77218,2.53453
2018-1342051,2018-03-27,2018,Maison,345000,121,2851,94071,48.756565,2.539062
2018-1342055,2018-04-04,2018,Maison,407000,103,3951,94071,48.766288,2.534236
2018-1342067,2018-03-08,2018,Maison,345000,160,2156,94071,48.755146,2.533399
2018-1342076,2018-04-06,2018,Maison,355000,52,6827,94071,48.771334,2.528503
2018-1342077,2018-03-29,2018,Maison,566400,157,3608,94071,48.767526,2.527286
2018-1342086,2018-03-12,2018,Maison,303295,60,5055,94071,48.765504,2.516545
2018-1342089,2018-03-12,2018,Appartement,228000,59,3864,94071,48.770302,2.522662
2018-1342099,2018-03-16,2018,Maison,546875,95,5757,94071,48.767817,2.509914
2018-1342121,2018-03-15,2018,Appartement,143000,70,2043,94071,48.774714,2.529237
2018-1342156,2018-03-16,2018,Maison,410000,110,3727,94071,48.769486,2.50845
2018-1342161,2018-04-09,2018,Maison,560000,131,4275,94071,48.780492,2.514144
2018-1342163,2018-04-12,2018,Appartement,145000,67,2164,94071,48.779618,2.510823
2018-1342166,2018-04-04,2018,Maison,615600,168,3664,94071,48.76698,2.508301
2018-1342167,2018-04-13,2018,Appartement,155000,70,2214,94071,48.77511,2.529948
2018-1342248,2018-04-12,2018,Appartement,215000,67,3209,94071,48.769549,2.522133
2018-1342261,2018-04-20,2018,Maison,400000,90,4444,94071,48.76428,2.519726
